1765653676.520983824,2025-12-13 19:21:16,1500,up,134217728,134217728
1765653677.535327756,2025-12-13 19:21:17,1500,up,134217728,134217728
1765653678.550268707,2025-12-13 19:21:18,1500,up,134217728,134217728
1765653679.563837008,2025-12-13 19:21:19,1500,up,134217728,134217728
1765653680.577801215,2025-12-13 19:21:20,1500,up,134217728,134217728
1765653681.589887398,2025-12-13 19:21:21,1500,up,134217728,134217728
1765653682.602173313,2025-12-13 19:21:22,1500,up,134217728,134217728
1765653683.615181098,2025-12-13 19:21:23,1500,up,134217728,134217728
1765653684.626973224,2025-12-13 19:21:24,1500,up,134217728,134217728
1765653685.637717808,2025-12-13 19:21:25,1500,up,134217728,134217728
1765653686.650699405,2025-12-13 19:21:26,1500,up,134217728,134217728
1765653687.662759417,2025-12-13 19:21:27,1500,up,134217728,134217728
1765653688.675787842,2025-12-13 19:21:28,1500,up,134217728,134217728
1765653689.687285636,2025-12-13 19:21:29,1500,up,134217728,134217728
1765653690.698751605,2025-12-13 19:21:30,1500,up,134217728,134217728
1765653691.710852098,2025-12-13 19:21:31,1500,up,134217728,134217728
1765653692.725485171,2025-12-13 19:21:32,1500,up,134217728,134217728
1765653693.740099988,2025-12-13 19:21:33,1500,up,134217728,134217728
1765653694.751572902,2025-12-13 19:21:34,1500,up,134217728,134217728
1765653695.764188690,2025-12-13 19:21:35,1500,up,134217728,134217728
1765653696.776431338,2025-12-13 19:21:36,1500,up,134217728,134217728
1765653697.788899212,2025-12-13 19:21:37,1500,up,134217728,134217728
1765653698.799912180,2025-12-13 19:21:38,1500,up,134217728,134217728
1765653699.811988439,2025-12-13 19:21:39,1500,up,134217728,134217728
1765653700.824739913,2025-12-13 19:21:40,1500,up,134217728,134217728
1765653701.836978485,2025-12-13 19:21:41,1500,up,134217728,134217728
1765653702.848762937,2025-12-13 19:21:42,1500,up,134217728,134217728
1765653703.861587280,2025-12-13 19:21:43,1500,up,134217728,134217728
1765653704.875635728,2025-12-13 19:21:44,1500,up,134217728,134217728
1765653705.889144159,2025-12-13 19:21:45,1500,up,134217728,134217728
